"","region","year","value","age"
"582","Егорьевский район",1911,0.0764966624401387,91
"583","Зарайский район",1911,0.0930365705288771,91
"584","Истринский район",1911,0.0592184901026744,91
"585","Каширский район",1911,0.0616938550050933,91
"586","Клинский район",1911,0.0537192694179359,91
"587","Коломенский район",1911,0.0749831287960209,91
"588","Красногорский район",1911,0.0564119294239187,91
"589","Ленинский район",1911,0.0503256994209001,91
"590","Лотошинский район",1911,0.0894254415381176,91
"591","Луховицкий район",1911,0.0672258147128497,91
"592","Люберецкий район",1911,0.0469024665179451,91
"593","Можайский район",1911,0.0787318121943465,91
"594","Мытищинский район",1911,0.0506133466850979,91
"595","Наро-Фоминский район",1911,0.0406947498120694,91
"596","Ногинский район",1911,0.0628521699382027,91
"597","Одинцовский район",1911,0.0409390623867836,91
"598","Озёрский район",1911,0.0535316823035528,91
"599","Орехово-Зуевский район",1911,0.0557056043214045,91
"600","Павлово-Посадский район",1911,0.057063025127408,91
"601","пгт. Восход",1911,NA,91
"602","пгт. Молодёжный",1911,NA,91
"603","пгт. Приокск",1911,NA,91
"604","Подольский район",1911,0.0651134928179817,91
"605","Пушкинский район",1911,0.075562660804836,91
"606","Раменский район",1911,0.0645248142010296,91
"607","Рузский район",1911,0.0591044871487676,91
"608","Сельские населенные пункты, подчиненные администрации г. Звенигород",1911,0.0499571795603768,91
"609","Сельские населенные пункты, подчиненные администрации г. Королёв",1911,0.0585006115973031,91
"610","Сельские населенные пункты, подчиненные администрации г. Щербинка",1911,0.046776050662061,91
"611","Сергиево-Посадский район",1911,0.0481146983782257,91
"612","Серебряно-Прудский район",1911,0.0732004880032534,91
"613","Серпуховский район",1911,0.105266323799212,91
"614","Солнечногорский район",1911,0.0634517766497462,91
"615","Ступинский район",1911,0.0573949851131757,91
"616","Талдомский район",1911,0.0779760873332178,91
"617","Химкинский район",1911,0.0602999924625009,91
"618","Чеховский район",1911,0.0355386506838789,91
"619","Шатурский район",1911,0.092484562192311,91
"620","Шаховской район",1911,0.0261415127222029,91
"621","Щёлковский район",1911,0.0545316283444398,91
"622","Балашихинский район",1912,0.0740545133068498,90
"623","Волоколамский район",1912,0.0882920619276416,90
"624","Воскресенский район",1912,0.0819265964124079,90
"625","г. Бронницы",1912,0.0822684144134262,90
"626","г. Дзержинский",1912,0.0508166969147005,90
"627","г. Долгопрудный",1912,0.0744299343663306,90
"628","г. Дубна",1912,0.0461802348594801,90
"629","г. Железнодорожный",1912,0.0683695236011596,90
"630","г. Жуковский",1912,0.0863323796616975,90
"631","г. Ивантеевка",1912,0.0801846201987014,90
"632","г. Климовск",1912,0.0807858257596622,90
"633","г. Коломна",1912,0.106142479047199,90
"634","г. Красноармейск",1912,0.108233475067646,90
"635","г. Краснознаменск",1912,0.0401885206970882,90
"636","г. Лобня",1912,0.0605778191985088,90
"637","г. Лыткарино",1912,0.051431171246019,90
"638","г. Орехово-Зуево",1912,0.0811419487315361,90
"639","г. Подольск",1912,0.0726277270314813,90
"640","г. Протвино",1912,0.0388069630779466,90
"641","г. Пущино",1912,0.0703977472720873,90
"642","г. Реутов",1912,0.0685644967761501,90
"643","г. Рошаль",1912,0.0898391878537418,90
"644","г. Серпухов",1912,0.0777379054738479,90
"645","г. Троицк",1912,0.0490677134445535,90
"646","г. Фрязино",1912,0.0786314295577462,90
"647","г. Электросталь",1912,0.0670853159234259,90
"648","г. Юбилейный",1912,0.065072393037254,90
"649","Дмитровский район",1912,0.0936832678928153,90
"650","Домодедовский район",1912,0.0792308009738786,90
"651","Егорьевский район",1912,0.101646250091691,90
"652","Зарайский район",1912,0.0978076767098452,90
"653","Истринский район",1912,0.0766356930740492,90
"654","Каширский район",1912,0.0875191896583882,90
"655","Клинский район",1912,0.0726790115654427,90
"656","Коломенский район",1912,0.114974130820565,90
"657","Красногорский район",1912,0.0727238126308349,90
"658","Ленинский район",1912,0.0779693934690001,90
"659","Лотошинский район",1912,0.0614799910574558,90
"660","Луховицкий район",1912,0.083231961073052,90
"661","Люберецкий район",1912,0.08316319693518,90
"662","Можайский район",1912,0.0923584719972141,90
"663","Мытищинский район",1912,0.0838113482742481,90
"664","Наро-Фоминский район",1912,0.0655637635861118,90
"665","Ногинский район",1912,0.0821912991499574,90
"666","Одинцовский район",1912,0.0634012028113905,90
"667","Озёрский район",1912,0.12115064942383,90
"668","Орехово-Зуевский район",1912,0.0860904794058069,90
"669","Павлово-Посадский район",1912,0.0964168355601031,90
"670","пгт. Восход",1912,NA,90
"671","пгт. Молодёжный",1912,NA,90
"672","пгт. Приокск",1912,NA,90
"673","Подольский район",1912,0.0885543502324552,90
"674","Пушкинский район",1912,0.109909324807034,90
"675","Раменский район",1912,0.0872709717251336,90
"676","Рузский район",1912,0.0718838357214741,90
"677","Сельские населенные пункты, подчиненные администрации г. Звенигород",1912,0.142734798743934,90
"678","Сельские населенные пункты, подчиненные администрации г. Королёв",1912,0.088637290298944,90
"679","Сельские населенные пункты, подчиненные администрации г. Щербинка",1912,0.11873920552677,90
"680","Сергиево-Посадский район",1912,0.080779722965278,90
"681","Серебряно-Прудский район",1912,0.117934119560797,90
"682","Серпуховский район",1912,0.0932358867935878,90
"683","Солнечногорский район",1912,0.0889972971191245,90
"684","Ступинский район",1912,0.0968540373784841,90
"685","Талдомский район",1912,0.106134118870213,90
"686","Химкинский район",1912,0.0875509505945927,90
"687","Чеховский район",1912,0.0595512524973106,90
"688","Шатурский район",1912,0.120941350559176,90
"689","Шаховской район",1912,0.0348553502962705,90
"690","Щёлковский район",1912,0.0940545516399512,90
"691","Балашихинский район",1913,0.0723323153229695,89
"692","Волоколамский район",1913,0.125251529711305,89
"693","Воскресенский район",1913,0.099104753724687,89
"694","г. Бронницы",1913,0.120660341139692,89
"695","г. Дзержинский",1913,0.0701754385964912,89
"696","г. Долгопрудный",1913,0.0960822789092631,89
"697","г. Дубна",1913,0.0709196463913445,89
"698","г. Железнодорожный",1913,0.0957173330416234,89
"699","г. Жуковский",1913,0.111429001656377,89
