"","region","year","value","age","ID_2","NAME_2"
"255","Апшеронский район",1961,1.51722130156313,41,29346,"Apsheronskiy rayon"
"256","Апшеронский район",1975,1.27760111076275,27,29346,"Apsheronskiy rayon"
"257","Апшеронский район",1942,0.807318493304071,60,29346,"Apsheronskiy rayon"
"258","Апшеронский район",1959,1.4746719218883,43,29346,"Apsheronskiy rayon"
"259","Апшеронский район",1920,0.282169570475209,82,29346,"Apsheronskiy rayon"
"260","Апшеронский район",1954,1.52729878622296,48,29346,"Apsheronskiy rayon"
"261","Апшеронский район",1923,0.538585569041967,79,29346,"Apsheronskiy rayon"
"262","Апшеронский район",1934,0.803959331750795,68,29346,"Apsheronskiy rayon"
"263","Апшеронский район",1970,1.19810095400188,32,29346,"Apsheronskiy rayon"
"264","Апшеронский район",1930,1.17570654364671,72,29346,"Apsheronskiy rayon"
"265","Апшеронский район",1996,0.995431540287544,6,29346,"Apsheronskiy rayon"
"266","Апшеронский район",1969,1.11188247413446,33,29346,"Apsheronskiy rayon"
"267","Апшеронский район",1937,1.57656648900434,65,29346,"Apsheronskiy rayon"
"268","Апшеронский район",1962,1.5832848121109,40,29346,"Apsheronskiy rayon"
"269","Апшеронский район",1989,1.57544676848659,13,29346,"Apsheronskiy rayon"
"270","Апшеронский район",2002,0.788283244502172,0,29346,"Apsheronskiy rayon"
"271","Апшеронский район",1922,0.453486809692301,80,29346,"Apsheronskiy rayon"
"272","Апшеронский район",1921,0.331437273256595,81,29346,"Apsheronskiy rayon"
"273","Апшеронский район",1944,0.543064451113002,58,29346,"Apsheronskiy rayon"
"274","Апшеронский район",1955,1.37501679580777,47,29346,"Apsheronskiy rayon"
"275","Апшеронский район",1983,1.27312222869172,19,29346,"Apsheronskiy rayon"
"276","Апшеронский район",1984,1.42764366014243,18,29346,"Apsheronskiy rayon"
"277","Апшеронский район",1935,1.16674877950464,67,29346,"Apsheronskiy rayon"
"278","Апшеронский район",1948,1.15667129484481,54,29346,"Apsheronskiy rayon"
"279","Апшеронский район",1907,0.0123169256953464,95,29346,"Apsheronskiy rayon"
"280","Апшеронский район",1964,1.33358713665069,38,29346,"Apsheronskiy rayon"
"281","Апшеронский район",1998,1.01222734805393,4,29346,"Apsheronskiy rayon"
"282","Апшеронский район",1971,1.2708827876562,31,29346,"Apsheronskiy rayon"
"283","Апшеронский район",1949,1.33022797509742,53,29346,"Apsheronskiy rayon"
"284","Апшеронский район",1908,0.0279930129439692,94,29346,"Apsheronskiy rayon"
"285","Апшеронский район",1951,1.30447440318896,51,29346,"Apsheronskiy rayon"
"286","Апшеронский район",1936,1.35822098804138,66,29346,"Apsheronskiy rayon"
"287","Апшеронский район",1985,1.57096788641555,17,29346,"Apsheronskiy rayon"
"288","Апшеронский район",1997,0.976396291485645,5,29346,"Apsheronskiy rayon"
"289","Апшеронский район",1956,1.50826353742106,46,29346,"Apsheronskiy rayon"
"290","Апшеронский район",1999,0.940565234917365,3,29346,"Apsheronskiy rayon"
"291","Апшеронский район",1992,1.29887580060017,10,29346,"Apsheronskiy rayon"
"292","Апшеронский район",1976,1.23169256953464,26,29346,"Apsheronskiy rayon"
"293","Апшеронский район",1977,1.2899180364581,25,29346,"Apsheronskiy rayon"
"294","Апшеронский район",1957,1.54409459398934,45,29346,"Apsheronskiy rayon"
"295","Апшеронский район",1950,1.39181260357415,52,29346,"Apsheronskiy rayon"
"296","Апшеронский район",1963,1.3223899314731,39,29346,"Apsheronskiy rayon"
"297","Апшеронский район",1990,1.54185515295382,12,29346,"Apsheronskiy rayon"
"298","Апшеронский район",1978,1.31679132888431,24,29346,"Apsheronskiy rayon"
"299","Апшеронский район",1909,0.0414296591570744,93,29346,"Apsheronskiy rayon"
"300","Апшеронский район",1991,1.35150266493483,11,29346,"Apsheronskiy rayon"
"301","Белоглинский район",1938,2.00101848246113,64,29348,"Beloglinskiy rayon"
"302","Белоглинский район",1940,1.76736662373064,62,29348,"Beloglinskiy rayon"
"303","Белоглинский район",1925,0.772848455800857,77,29348,"Beloglinskiy rayon"
"304","Белоглинский район",1913,0.149776832519546,89,29348,"Beloglinskiy rayon"
"305","Белоглинский район",1931,0.904652068418057,71,29348,"Beloglinskiy rayon"
"306","Белоглинский район",1924,0.542192133720756,78,29348,"Beloglinskiy rayon"
"307","Белоглинский район",1945,0.524218913818411,57,29348,"Beloglinskiy rayon"
"308","Белоглинский район",1994,1.09636641404308,8,29348,"Beloglinskiy rayon"
"309","Белоглинский район",1932,0.721924332744211,70,29348,"Beloglinskiy rayon"
"310","Белоглинский район",1967,1.42587544558608,35,29348,"Beloglinskiy rayon"
"311","Белоглинский район",1981,1.23715663661145,21,29348,"Beloglinskiy rayon"
"312","Белоглинский район",1917,0.1647545157715,85,29348,"Beloglinskiy rayon"
"313","Белоглинский район",1979,1.20720127010754,23,29348,"Beloglinskiy rayon"
"314","Белоглинский район",1958,1.49477278854507,44,29348,"Beloglinskiy rayon"
"315","Белоглинский район",1959,1.5816433514064,43,29348,"Beloglinskiy rayon"
"316","Белоглинский район",1995,1.01548692448252,7,29348,"Beloglinskiy rayon"
"317","Белоглинский район",1914,0.155767905820328,88,29348,"Beloglinskiy rayon"
"318","Белоглинский район",1904,NA,98,29348,"Beloglinskiy rayon"
"319","Белоглинский район",1905,NA,97,29348,"Beloglinskiy rayon"
"320","Белоглинский район",1947,1.15927268370129,55,29348,"Beloglinskiy rayon"
"321","Белоглинский район",1986,1.69547374412126,16,29348,"Beloglinskiy rayon"
"322","Белоглинский район",1993,1.09636641404308,9,29348,"Beloglinskiy rayon"
"323","Белоглинский район",1965,1.41988437228529,37,29348,"Beloglinskiy rayon"
"324","Белоглинский район",1939,2.01899170236348,63,29348,"Beloglinskiy rayon"
"325","Белоглинский район",1996,0.931611898271575,6,29348,"Beloglinskiy rayon"
"326","Белоглинский район",1903,NA,99,29348,"Beloglinskiy rayon"
"327","Белоглинский район",1942,0.856723482011802,60,29348,"Beloglinskiy rayon"
"328","Белоглинский район",1912,0.137794685917982,90,29348,"Beloglinskiy rayon"
"329","Белоглинский район",1906,0.0239642932031273,96,29348,"Beloglinskiy rayon"
"330","Белоглинский район",1941,1.50975047179702,61,29348,"Beloglinskiy rayon"
"331","Белоглинский район",1972,1.34200041937513,30,29348,"Beloglinskiy rayon"
"332","Белоглинский район",1961,1.647545157715,41,29348,"Beloglinskiy rayon"
"333","Белоглинский район",1966,1.43486205553725,36,29348,"Beloglinskiy rayon"
"334","Белоглинский район",2000,0.787826139052811,2,29348,"Beloglinskiy rayon"
"335","Белоглинский район",1946,0.919629751670012,56,29348,"Beloglinskiy rayon"
"336","Белоглинский район",1926,0.976544948027439,76,29348,"Beloglinskiy rayon"
"337","Белоглинский район",1980,1.25812539316419,22,29348,"Beloglinskiy rayon"
"338","Белоглинский район",1916,0.140790222568373,86,29348,"Beloglinskiy rayon"
"339","Белоглинский район",1968,1.30605397957044,34,29348,"Beloglinskiy rayon"
"340","Белоглинский район",1969,1.13830392714855,33,29348,"Beloglinskiy rayon"
"341","Белоглинский район",1962,1.60261210795914,40,29348,"Beloglinskiy rayon"
"342","Белоглинский район",1933,0.48827247401372,69,29348,"Beloglinskiy rayon"
"343","Белоглинский район",2001,0.850732408711021,1,29348,"Beloglinskiy rayon"
"344","Белоглинский район",1973,1.22517449000989,29,29348,"Beloglinskiy rayon"
"345","Белоглинский район",1927,1.22517449000989,75,29348,"Beloglinskiy rayon"
"346","Белоглинский район",1952,1.3839379324806,50,29348,"Beloglinskiy rayon"
"347","Белоглинский район",1930,1.24314770991223,72,29348,"Beloglinskiy rayon"
"348","Белоглинский район",1918,0.248629541982446,84,29348,"Beloglinskiy rayon"
"349","Белоглинский район",1970,1.16226822035168,32,29348,"Beloglinskiy rayon"
"350","Белоглинский район",1943,0.659018063086002,59,29348,"Beloglinskiy rayon"
"351","Белоглинский район",1911,0.119821466015637,91,29348,"Beloglinskiy rayon"
"352","Белоглинский район",1982,1.03945121768565,20,29348,"Beloglinskiy rayon"
"353","Белоглинский район",1948,1.00650031453135,54,29348,"Beloglinskiy rayon"
"354","Белоглинский район",1963,1.60860318125992,39,29348,"Beloglinskiy rayon"
"355","Белоглинский район",1934,0.602102866728574,68,29348,"Beloglinskiy rayon"
"356","Белоглинский район",1960,1.72542911062517,42,29348,"Beloglinskiy rayon"
"357","Белоглинский район",1987,1.716442500674,15,29348,"Beloglinskiy rayon"
"358","Белоглинский район",1928,1.19521912350598,74,29348,"Beloglinskiy rayon"
