"","region","year","value","age"
"2824","Богородский район",1950,1.42847760409825,52
"2825","Большеболдинский район",1950,1.28303626306085,52
"2826","Большемурашкинский район",1950,1.47189648200566,52
"2827","Борский район",1950,1.3795587291148,52
"2828","Бутурлинский район",1950,1.33022742597928,52
"2829","Вадский район",1950,1.46131067336166,52
"2830","Варнавинский район",1950,1.64018016486785,52
"2831","Вачский район",1950,1.19721936148301,52
"2832","Ветлужский район",1950,1.40039553156235,52
"2833","Вознесенский район",1950,1.09744944619449,52
"2834","Володарский район",1950,1.59924378339796,52
"2835","Воротынский район",1950,1.27760033328704,52
"2836","Воскресенский район",1950,1.25605024200968,52
"2837","Выксунский район",1950,1.42968723469284,52
"2838","Гагинский район",1950,1.01654375124576,52
"2839","г. Арзамас",1950,1.59010111270142,52
"2840","г. Балахна",1950,1.59331124783089,52
"2841","г. Богородск",1950,1.12638302726132,52
"2842","г. Бор",1950,1.51230635101603,52
"2843","г. Выкса",1950,1.64078237702255,52
"2844","г. Городец",1950,1.40964727352821,52
"2845","г. Кстово",1950,1.43798590864917,52
"2846","г. Нижний Новгород",1950,1.56344214376444,52
"2847","Городецкий район",1950,1.49468504850764,52
"2848","г. Павлово",1950,1.50613122206931,52
"2849","г. Саров",1950,1.59675965489388,52
"2850","Дальнеконстантиновский район",1950,1.20272130881996,52
"2851","Дивеевский район",1950,1.38254179441199,52
"2852","Княгининский район",1950,1.33428075161851,52
"2853","Ковернинский район",1950,1.09998127691444,52
"2854","Краснобаковский район",1950,1.47480902547799,52
"2855","Краснооктябрьский район",1950,1.17577020389939,52
"2856","Кстовский район",1950,1.40533339063541,52
"2857","Кулебакский район",1950,0.997223638733073,52
"2858","Лукояновский район",1950,1.33236151603499,52
"2859","Лысковский район",1950,1.40768941530363,52
"2860","Навашинский район",1950,1.50359555458706,52
"2861","Павловский район",1950,1.56846415434798,52
"2862","Первомайский район",1950,1.63720595511177,52
"2863","Перевозский район",1950,1.14093959731544,52
"2864","Пильнинский район",1950,1.24658672681942,52
"2865","Починковский район",1950,1.15266926116277,52
"2866","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1950,1.65533262144289,52
"2867","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1950,1.60579828919736,52
"2868","Семеновский район",1950,1.30104083266613,52
"2869","Сергачский район",1950,1.44805758619724,52
"2870","Сеченовский район",1950,1.13295190619158,52
"2871","Сокольский район",1950,1.47780192486805,52
"2872","Сосновский район",1950,1.34298941192648,52
"2873","Спасский район",1950,0.909565347051368,52
"2874","Тонкинский район",1950,1.42197264740513,52
"2875","Тоншаевский район",1950,1.34758088453547,52
"2876","Уренский район",1950,1.49272453587556,52
"2877","Чкаловский район",1950,1.33738362000947,52
"2878","Шарангский район",1950,1.03854311416661,52
"2879","Шатковский район",1950,1.32645803698435,52
"2880","Шахунский район",1950,1.403762990468,52
"2881","Ардатовский район",1951,1.17180998035887,51
"2882","Арзамасский район",1951,1.19234458104455,51
"2883","Балахнинский район",1951,1.73293723339427,51
"2884","Богородский район",1951,1.33981347694733,51
"2885","Большеболдинский район",1951,1.51352181929932,51
"2886","Большемурашкинский район",1951,1.46380913869794,51
"2887","Борский район",1951,1.44219476675905,51
"2888","Бутурлинский район",1951,1.48347943358058,51
"2889","Вадский район",1951,1.42268572164285,51
"2890","Варнавинский район",1951,1.5976884507521,51
"2891","Вачский район",1951,1.35599038791624,51
"2892","Ветлужский район",1951,1.55540114383452,51
"2893","Вознесенский район",1951,1.28035768722691,51
"2894","Володарский район",1951,1.52014970002122,51
"2895","Воротынский район",1951,1.29611628014628,51
"2896","Воскресенский район",1951,1.23204928197128,51
"2897","Выксунский район",1951,1.46025061975753,51
"2898","Гагинский район",1951,1.24908643943924,51
"2899","г. Арзамас",1951,1.63257768133339,51
"2900","г. Балахна",1951,1.61083942437468,51
"2901","г. Богородск",1951,1.38587886392152,51
"2902","г. Бор",1951,1.4821272885789,51
"2903","г. Выкса",1951,1.56930274871662,51
"2904","г. Городец",1951,1.6236115918316,51
"2905","г. Кстово",1951,1.34535957240039,51
"2906","г. Нижний Новгород",1951,1.58754572027608,51
"2907","Городецкий район",1951,1.55812406195361,51
"2908","г. Павлово",1951,1.46128747931776,51
"2909","г. Саров",1951,1.64124416140852,51
"2910","Дальнеконстантиновский район",1951,1.31610917631813,51
"2911","Дивеевский район",1951,1.49823566842136,51
"2912","Княгининский район",1951,1.47639349439444,51
"2913","Ковернинский район",1951,1.25912750421269,51
"2914","Краснобаковский район",1951,1.54545855963262,51
"2915","Краснооктябрьский район",1951,1.18321178746837,51
"2916","Кстовский район",1951,1.42897049659411,51
"2917","Кулебакский район",1951,1.22953141821066,51
"2918","Лукояновский район",1951,1.08454810495627,51
"2919","Лысковский район",1951,1.47349125775522,51
"2920","Навашинский район",1951,1.3328975085349,51
"2921","Павловский район",1951,1.4204085409582,51
"2922","Первомайский район",1951,1.58323213241578,51
"2923","Перевозский район",1951,1.30313199105145,51
"2924","Пильнинский район",1951,1.12786418140805,51
"2925","Починковский район",1951,1.17940643474644,51
"2926","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1951,1.70553963169037,51
"2927","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1951,1.61860369820212,51
"2928","Семеновский район",1951,1.31905524419536,51
"2929","Сергачский район",1951,1.45365935635661,51
"2930","Сеченовский район",1951,1.13861666572254,51
"2931","Сокольский район",1951,1.22943185346166,51
"2932","Сосновский район",1951,1.40715955447587,51
"2933","Спасский район",1951,1.1555953179751,51
"2934","Тонкинский район",1951,1.36762974368264,51
"2935","Тоншаевский район",1951,1.51973879489463,51
"2936","Уренский район",1951,1.46450075263422,51
"2937","Чкаловский район",1951,1.39261480195676,51
"2938","Шарангский район",1951,1.08973890148468,51
"2939","Шатковский район",1951,1.29445234708393,51
"2940","Шахунский район",1951,1.56678062807073,51
"2941","Ардатовский район",1952,1.28832517726955,50
"2942","Арзамасский район",1952,1.34057023280146,50
"2943","Балахнинский район",1952,1.71770262035344,50
"2944","Богородский район",1952,1.42519374753711,50
"2945","Большеболдинский район",1952,1.42901044867855,50
"2946","Большемурашкинский район",1952,1.69025475131419,50
"2947","Борский район",1952,1.54084652604876,50
"2948","Бутурлинский район",1952,1.35474774719549,50
"2949","Вадский район",1952,1.6158104802369,50
"2950","Варнавинский район",1952,1.6656751933373,50
"2951","Вачский район",1952,1.25300377617576,50
"2952","Ветлужский район",1952,1.55540114383452,50
"2953","Вознесенский район",1952,1.28035768722691,50
"2954","Володарский район",1952,1.61853502324594,50
"2955","Воротынский район",1952,1.3655510808684,50
"2956","Воскресенский район",1952,1.38805552222089,50
"2957","Выксунский район",1952,1.48062620980066,50
"2958","Гагинский район",1952,1.29559497707793,50
"2959","г. Арзамас",1952,1.67782446096311,50
"2960","г. Балахна",1952,1.59331124783089,50
"2961","г. Богородск",1952,1.55412341736056,50
"2962","г. Бор",1952,1.58272416336932,50
"2963","г. Выкса",1952,1.66027682110598,50
"2964","г. Городец",1952,1.58585318271923,50
"2965","г. Кстово",1952,1.49113216715258,50
"2966","г. Нижний Новгород",1952,1.62626448127573,50
"2967","Городецкий район",1952,1.60609014529081,50
"2968","г. Павлово",1952,1.51850190972491,50
"2969","г. Саров",1952,1.72201866007984,50
"2970","Дальнеконстантиновский район",1952,1.27156394265814,50
"2971","Дивеевский район",1952,1.56186729912651,50
"2972","Княгининский район",1952,1.39744197063003,50
"2973","Ковернинский район",1952,1.27316981838607,50
"2974","Краснобаковский район",1952,1.63818607321058,50
"2975","Краснооктябрьский район",1952,1.34692662598601,50
"2976","Кстовский район",1952,1.65889507273782,50
"2977","Кулебакский район",1952,1.37118250325797,50
"2978","Лукояновский район",1952,1.31486880466472,50
"2979","Лысковский район",1952,1.53459296860312,50
"2980","Навашинский район",1952,1.49269993462628,50
"2981","Павловский район",1952,1.47130265806093,50
"2982","Первомайский район",1952,1.59222776953178,50
"2983","Перевозский район",1952,1.44854586129754,50
"2984","Пильнинский район",1952,1.32969250860738,50
"2985","Починковский район",1952,1.31606309972966,50
"2986","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1952,1.74563030405216,50
"2987","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1952,1.787635097065,50
"2988","Семеновский район",1952,1.3630904723779,50
"2989","Сергачский район",1952,1.56009298938465,50
"2990","Сеченовский район",1952,1.36520704696086,50
"2991","Сокольский район",1952,1.19838559453586,50
"2992","Сосновский район",1952,1.5263326763533,50
"2993","Спасский район",1952,1.21523894728994,50
"2994","Тонкинский район",1952,1.26800108685807,50
"2995","Тоншаевский район",1952,1.59097655090531,50
"2996","Уренский район",1952,1.50526843953838,50
"2997","Чкаловский район",1952,1.56225343222345,50
"2998","Шарангский район",1952,1.26526731514664,50
"2999","Шатковский район",1952,1.45092460881935,50
"3000","Шахунский район",1952,1.58942196662667,50
"3001","Ардатовский район",1953,1.44478844169247,49
"3002","Арзамасский район",1953,1.46917778359055,49
"3003","Балахнинский район",1953,1.71770262035344,49
"3004","Богородский район",1953,1.41862603441482,49
"3005","Большеболдинский район",1953,1.10633066994468,49
"3006","Большемурашкинский район",1953,1.45572179539021,49
"3007","Борский район",1953,1.41714035170135,49
"3008","Бутурлинский район",1953,1.26279654263471,49
"3009","Вадский район",1953,1.40981073773658,49
"3010","Варнавинский район",1953,1.648678507691,49
"3011","Вачский район",1953,1.45039478201167,49
"3012","Ветлужский район",1953,1.44315570046502,49
"3013","Вознесенский район",1953,1.30576160959252,49
"3014","Володарский район",1953,1.55873217971719,49
"3015","Воротынский район",1953,1.4257279081609,49
"3016","Воскресенский район",1953,1.27205088203528,49
"3017","Выксунский район",1953,1.37535232791116,49
"3018","Гагинский район",1953,1.14942528735632,49
"3019","г. Арзамас",1953,1.59194792003324,49
"3020","г. Балахна",1953,1.38122031165098,49
"3021","г. Богородск",1953,1.52560739135394,49
"3022","г. Бор",1953,1.49554020521762,49
"3023","г. Выкса",1953,1.62128793293911,49
"3024","г. Городец",1953,1.46628488719675,49
"3025","г. Кстово",1953,1.37421039844509,49
"3026","г. Нижний Новгород",1953,1.56680899254702,49
"3027","Городецкий район",1953,1.54729301087747,49
"3028","г. Павлово",1953,1.49685320632761,49
"3029","г. Саров",1953,1.58037062617796,49
"3030","Дальнеконстантиновский район",1953,1.32420830971086,49
"3031","Дивеевский район",1953,1.51558974952276,49
"3032","Княгининский район",1953,1.4290225801358,49
"3033","Ковернинский район",1953,1.16083130499906,49
"3034","Краснобаковский район",1953,1.86779705921314,49
"3035","Краснооктябрьский район",1953,0.997172198243786,49
"3036","Кстовский район",1953,1.60517437737714,49
"3037","Кулебакский район",1953,1.17853702759363,49
"3038","Лукояновский район",1953,1.36734693877551,49
"3039","Лысковский район",1953,1.52519270539575,49
"3040","Навашинский район",1953,1.39827122829956,49
"3041","Павловский район",1953,1.4204085409582,49
"3042","Первомайский район",1953,1.54724958395178,49
"3043","Перевозский район",1953,1.33668903803132,49
"3044","Пильнинский район",1953,1.15160869049032,49
"3045","Починковский район",1953,1.22990998484893,49
"3046","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1953,1.70516495250941,49
"3047","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1953,1.5007939353583,49
"3048","Семеновский район",1953,1.41313050440352,49
"3049","Сергачский район",1953,1.50687617287063,49
"3050","Сеченовский район",1953,1.18959950150116,49
"3051","Сокольский район",1953,1.30394287488358,49
"3052","Сосновский район",1953,1.45299537058257,49
"3053","Спасский район",1953,1.14068441064639,49
"3054","Тонкинский район",1953,1.21365818313559,49
"3055","Тоншаевский район",1953,1.35351736420303,49
"3056","Уренский район",1953,1.5146763672855,49
"3057","Чкаловский район",1953,1.42417547735522,49
"3058","Шарангский район",1953,1.25063994734148,49
"3059","Шатковский район",1953,1.35490753911807,49
"3060","Шахунский район",1953,1.66640251771685,49
"3061","Ардатовский район",1954,1.4847365092047,48
"3062","Арзамасский район",1954,1.59778533437963,48
"3063","Балахнинский район",1954,1.94622181596587,48
"3064","Богородский район",1954,1.65834756337843,48
"3065","Большеболдинский район",1954,1.43669330055317,48
"3066","Большемурашкинский район",1954,1.73069146785281,48
"3067","Борский район",1954,1.69117301639498,48
"3068","Бутурлинский район",1954,1.65512168209404,48
"3069","Вадский район",1954,1.53856057679928,48
"3070","Варнавинский район",1954,1.97161553497068,48
"3071","Вачский район",1954,1.6306213525575,48
"3072","Ветлужский район",1954,1.75316692500935,48
"3073","Вознесенский район",1954,1.40737729905497,48
"3074","Володарский район",1954,1.64747188301792,48
"3075","Воротынский район",1954,1.60162940332361,48
"3076","Воскресенский район",1954,1.42805712228489,48
"3077","Выксунский район",1954,1.88474207898937,48
"3078","Гагинский район",1954,1.34210351471663,48
"3079","г. Арзамас",1954,1.66305000230851,48
"3080","г. Балахна",1954,1.64063732449913,48
"3081","г. Богородск",1954,1.6396714953804,48
"3082","г. Бор",1954,1.71350010059687,48
"3083","г. Выкса",1954,1.94294626031581,48
"3084","г. Городец",1954,1.87218778515465,48
"3085","г. Кстово",1954,1.64601554907677,48
"3086","г. Нижний Новгород",1954,1.7216075172551,48
"3087","Городецкий район",1954,1.78093425551997,48
"3088","г. Павлово",1954,1.67777451329076,48
"3089","г. Саров",1954,1.72553059480468,48
"3090","Дальнеконстантиновский район",1954,1.64007451202721,48
"3091","Дивеевский район",1954,1.59657546132932,48
"3092","Княгининский район",1954,1.31059529448918,48
"3093","Ковернинский район",1954,1.61018535854709,48
"3094","Краснобаковский район",1954,1.95169338102177,48
"3095","Краснооктябрьский район",1954,1.13112070248549,48
"3096","Кстовский район",1954,1.98336807271633,48
"3097","Кулебакский район",1954,1.5015015015015,48
"3098","Лукояновский район",1954,1.43731778425656,48
"3099","Лысковский район",1954,1.73434856175973,48
"3100","Навашинский район",1954,1.74693106704438,48
"3101","Павловский район",1954,1.64943206792051,48
"3102","Первомайский район",1954,1.83510997166374,48
"3103","Перевозский район",1954,1.71140939597315,48
"3104","Пильнинский район",1954,1.44445763583838,48
"3105","Починковский район",1954,1.22693918778408,48
"3106","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1954,1.87339590475655,48
"3107","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1954,1.71080264303642,48
"3108","Семеновский район",1954,1.75740592473979,48
"3109","Сергачский район",1954,1.55169033414559,48
"3110","Сеченовский район",1954,1.35387752789894,48
"3111","Сокольский район",1954,1.57714995343061,48
"3112","Сосновский район",1954,1.84259980748957,48
"3113","Спасский район",1954,1.21523894728994,48
"3114","Тонкинский район",1954,1.72085861787882,48
"3115","Тоншаевский район",1954,1.69189670525378,48
"3116","Уренский район",1954,1.70910687405921,48
"3117","Чкаловский район",1954,1.69638630266688,48
"3118","Шарангский район",1954,1.43348204490602,48
"3119","Шатковский район",1954,1.54338549075391,48
"3120","Шахунский район",1954,1.7524396042294,48
"3121","Ардатовский район",1955,1.69113485801791,47
"3122","Арзамасский район",1955,1.64356090330456,47
"3123","Балахнинский район",1955,2.04143814747105,47
"3124","Богородский район",1955,1.79298568238539,47
"3125","Большеболдинский район",1955,1.45974185617701,47
"3126","Большемурашкинский район",1955,1.83582693085321,47
"3127","Борский район",1955,1.75850675686256,47
"3128","Бутурлинский район",1955,1.52025991540489,47
"3129","Вадский район",1955,1.68018539976825,47
"3130","Варнавинский район",1955,2.14158239143367,47
"3131","Вачский район",1955,1.53192584963955,47
"3132","Ветлужский район",1955,1.40574055267518,47
"3133","Вознесенский район",1955,1.39213494563561,47
"3134","Володарский район",1955,1.71113297451627,47
"3135","Воротынский район",1955,1.79141785863075,47
"3136","Воскресенский район",1955,1.5080603224129,47
"3137","Выксунский район",1955,1.5825041600163,47
"3138","Гагинский район",1955,1.58129027971563,47
"3139","г. Арзамас",1955,1.71291380026779,47
"3140","г. Балахна",1955,1.50917600042068,47
"3141","г. Богородск",1955,1.70240675259496,47
"3142","г. Бор",1955,1.52739588223459,47
"3143","г. Выкса",1955,1.88608746507245,47
"3144","г. Городец",1955,1.63619772820239,47
"3145","г. Кстово",1955,1.64601554907677,47
"3146","г. Нижний Новгород",1955,1.6814348897357,47
"3147","Городецкий район",1955,1.74998839530242,47
"3148","г. Павлово",1955,1.73189627178401,47
"3149","г. Саров",1955,1.88590894723903,47
"3150","Дальнеконстантиновский район",1955,1.43759617720904,47
"3151","Дивеевский район",1955,1.71226933533869,47
"3152","Княгининский район",1955,1.6421916942997,47
"3153","Ковернинский район",1955,1.69912001497847,47
"3154","Краснобаковский район",1955,1.75299156621186,47
"3155","Краснооктябрьский район",1955,1.23530287245126,47
"3156","Кстовский район",1955,1.97907041708748,47
"3157","Кулебакский район",1955,1.60915632613746,47
"3158","Лукояновский район",1955,1.46355685131195,47
"3159","Лысковский район",1955,1.83070125963527,47
"3160","Навашинский район",1955,1.81230478680904,47
"3161","Павловский район",1955,1.60085131977699,47
"3162","Первомайский район",1955,1.92956416138173,47
"3163","Перевозский район",1955,1.66666666666667,47
"3164","Пильнинский район",1955,1.41675570857573,47
"3165","Починковский район",1955,1.45569056177772,47
"3166","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1955,1.74750369995691,47
"3167","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1955,1.86446755109358,47
"3168","Семеновский район",1955,1.70736589271417,47
"3169","Сергачский район",1955,1.62171246113772,47
"3170","Сеченовский район",1955,1.48983175664193,47
"3171","Сокольский район",1955,1.62061471592673,47
"3172","Сосновский район",1955,1.53549983957464,47
"3173","Спасский район",1955,1.50600164019981,47
"3174","Тонкинский район",1955,1.83860157594421,47
"3175","Тоншаевский район",1955,1.76313446126447,47
"3176","Уренский район",1955,1.87531359759157,47
"3177","Чкаловский район",1955,1.73583714691494,47
"3178","Шарангский район",1955,1.38959994149053,47
"3179","Шатковский район",1955,1.42247510668563,47
"3180","Шахунский район",1955,1.94489098195485,47
"3181","Ардатовский район",1956,1.45477545857053,46
"3182","Арзамасский район",1956,1.65010027029384,46
"3183","Балахнинский район",1956,1.85100548446069,46
"3184","Богородский район",1956,1.75686326021279,46
"3185","Большеболдинский район",1956,1.63644744929318,46
"3186","Большемурашкинский район",1956,1.83582693085321,46
"3187","Борский район",1956,1.63323468157404,46
"3188","Бутурлинский район",1956,1.59995095935757,46
"3189","Вадский район",1956,1.6351229560963,46
"3190","Варнавинский район",1956,1.84414039262344,46
"3191","Вачский район",1956,1.57912804668726,46
"3192","Ветлужский район",1956,1.59816131273719,46
"3193","Вознесенский район",1956,1.69190122954984,46
"3194","Володарский район",1956,1.57416517159558,46
"3195","Воротынский район",1956,1.62940332361246,46
"3196","Воскресенский район",1956,1.5920636825473,46
"3197","Выксунский район",1956,2.03416307263898,46
"3198","Гагинский район",1956,1.4550528204106,46
"3199","г. Арзамас",1956,1.70829678193822,46
"3200","г. Балахна",1956,1.50567036511192,46
"3201","г. Богородск",1956,1.63111668757842,46
"3202","г. Бор",1956,1.71350010059687,46
"3203","г. Выкса",1956,1.84547403989863,46
"3204","г. Городец",1956,1.72744721689059,46
"3205","г. Кстово",1956,1.67031098153547,46
"3206","г. Нижний Новгород",1956,1.63735977840013,46
"3207","Городецкий район",1956,1.60144826625818,46
"3208","г. Павлово",1956,1.69478420881721,46
"3209","г. Саров",1956,1.83322992636644,46
"3210","Дальнеконстантиновский район",1956,1.70486757916903,46
"3211","Дивеевский район",1956,1.92630300225603,46
"3212","Княгининский район",1956,1.86325596084004,46
"3213","Ковернинский район",1956,1.68975847219622,46
"3214","Краснобаковский район",1956,1.69117322382656,46
"3215","Краснооктябрьский район",1956,1.6669147194523,46
"3216","Кстовский район",1956,1.86518254292284,46
"3217","Кулебакский район",1956,1.74514136778288,46
"3218","Лукояновский район",1956,1.55393586005831,46
"3219","Лысковский район",1956,1.80955066741869,46
"3220","Навашинский район",1956,1.66702985399869,46
"3221","Павловский район",1956,1.60547805769542,46
"3222","Первомайский район",1956,1.83061215310574,46
"3223","Перевозский район",1956,1.66107382550336,46
"3224","Пильнинский район",1956,1.44445763583838,46
"3225","Починковский район",1956,1.50322331481537,46
"3226","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1956,1.74563030405216,46
"3227","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1956,1.61604261640117,46
"3228","Семеновский район",1956,1.78342674139311,46
"3229","Сергачский район",1956,1.60490715065961,46
"3230","Сеченовский район",1956,1.55214411148247,46
"3231","Сокольский район",1956,1.67649798199317,46
"3232","Сосновский район",1956,1.54008342118531,46
"3233","Спасский район",1956,1.46126891821367,46
"3234","Тонкинский район",1956,1.72991576849923,46
"3235","Тоншаевский район",1956,1.80468981893737,46
"3236","Уренский район",1956,2.06660812844957,46
"3237","Чкаловский район",1956,1.70427647151649,46
"3238","Шарангский район",1956,1.74065676881445,46
"3239","Шатковский район",1956,1.57539118065434,46
"3240","Шахунский район",1956,1.94036271424367,46
"3241","Ардатовский район",1957,1.67448982988781,45
"3242","Арзамасский район",1957,1.83974191298282,45
"3243","Балахнинский район",1957,1.89670932358318,45
"3244","Богородский район",1957,1.79626953894654,45
"3245","Большеболдинский район",1957,1.89766441303012,45
"3246","Большемурашкинский район",1957,1.74686615446826,45
"3247","Борский район",1957,1.86655392179891,45
"3248","Бутурлинский район",1957,1.87580457303991,45
"3249","Вадский район",1957,1.93124758594052,45
"3250","Варнавинский район",1957,1.91212713520863,45
"3251","Вачский район",1957,1.84946790250601,45
"3252","Ветлужский район",1957,1.85472232615319,45
"3253","Вознесенский район",1957,1.70714358296921,45
"3254","Володарский район",1957,1.78636880992341,45
"3255","Воротынский район",1957,1.78215988520113,45
"3256","Воскресенский район",1957,1.5120604824193,45
"3257","Выксунский район",1957,1.88474207898937,45
"3258","Гагинский район",1957,1.55471397249352,45
"3259","г. Арзамас",1957,1.90128814811395,45
"3260","г. Балахна",1957,1.68095213054986,45
"3261","г. Богородск",1957,1.76229040720885,45
"3262","г. Бор",1957,1.86271879820267,45
"3263","г. Выкса",1957,1.78374163363441,45
"3264","г. Городец",1957,1.7211541487052,45
"3265","г. Кстово",1957,1.80089893100097,45
"3266","г. Нижний Новгород",1957,1.73522795096644,45
"3267","Городецкий район",1957,1.70821148400873,45
"3268","г. Павлово",1957,1.71179390434366,45
"3269","г. Саров",1957,1.88825023705559,45
"3270","Дальнеконстантиновский район",1957,1.91544504737993,45
"3271","Дивеевский район",1957,1.76433157864291,45
"3272","Княгининский район",1957,1.77640928469919,45
"3273","Ковернинский район",1957,2.27017412469575,45
"3274","Краснобаковский район",1957,1.8854594427518,45
"3275","Краснооктябрьский район",1957,1.32460187527906,45
"3276","Кстовский район",1957,1.99411221178847,45
"3277","Кулебакский район",1957,1.72247719417531,45
"3278","Лукояновский район",1957,1.66180758017493,45
"3279","Лысковский район",1957,1.81190073322053,45
"3280","Навашинский район",1957,1.81230478680904,45
"3281","Павловский район",1957,1.85994864320911,45
"3282","Первомайский район",1957,2.00152925830972,45
"3283","Перевозский район",1957,1.89597315436242,45
"3284","Пильнинский район",1957,1.58692469033203,45
"3285","Починковский район",1957,1.47945693829655,45
"3286","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1957,1.78234886378538,45
"3287","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1957,1.86702863289453,45
"3288","Семеновский район",1957,1.89951961569255,45
"3289","Сергачский район",1957,1.84858415259222,45
"3290","Сеченовский район",1957,1.74474593553504,45
"3291","Сокольский район",1957,2.03663458553244,45
"3292","Сосновский район",1957,1.82426548104689,45
"3293","Спасский район",1957,1.65511071348692,45
"3294","Тонкинский район",1957,1.76614437098089,45
"3295","Тоншаевский район",1957,1.98872068863164,45
"3296","Уренский район",1957,2.04465629703964,45
"3297","Чкаловский район",1957,1.96465204355373,45
"3298","Шарангский район",1957,2.06245886052805,45
"3299","Шатковский район",1957,1.78165007112376,45
"3300","Шахунский район",1957,1.9290420449657,45
"3301","Ардатовский район",1958,1.74439894803422,44
"3302","Арзамасский район",1958,1.87679832592205,44
"3303","Балахнинский район",1958,1.9614564290067,44
"3304","Богородский район",1958,1.84881124392487,44
"3305","Большеболдинский район",1958,1.71327596803934,44
"3306","Большемурашкинский район",1958,1.82773958754549,44
"3307","Борский район",1958,1.93545356320759,44
"3308","Бутурлинский район",1958,1.83289401091154,44
"3309","Вадский район",1958,1.76387279515901,44
"3310","Варнавинский район",1958,1.98861222061698,44
"3311","Вачский район",1958,1.956745623069,44
"3312","Ветлужский район",1958,1.79592709391202,44
"3313","Вознесенский район",1958,1.92053653084036,44
"3314","Володарский район",1958,1.94841522464649,44
"3315","Воротынский район",1958,1.71735407119382,44
"3316","Воскресенский район",1958,1.92407696307852,44
"3317","Выксунский район",1958,1.77267633375216,44
"3318","Гагинский район",1958,1.58793435652116,44
"3319","г. Арзамас",1958,1.85973498314788,44
"3320","г. Балахна",1958,1.44432174720864,44
"3321","г. Богородск",1958,1.83358047222539,44
"3322","г. Бор",1958,1.87948494400107,44
"3323","г. Выкса",1958,1.81298329975957,44
"3324","г. Городец",1958,1.66137000094396,44
"3325","г. Кстово",1958,1.84645286686103,44
"3326","г. Нижний Новгород",1958,1.76308097271322,44
"3327","Городецкий район",1958,1.7097587770196,44
"3328","г. Павлово",1958,1.74581329539656,44
"3329","г. Саров",1958,2.01350924224155,44
"3330","Дальнеконстантиновский район",1958,1.85065198023811,44
"3331","Дивеевский район",1958,1.88581014635275,44
"3332","Княгининский район",1958,2.09221537975683,44
"3333","Ковернинский район",1958,2.06422018348624,44
"3334","Краснобаковский район",1958,1.9605245727911,44
"3335","Краснооктябрьский район",1958,1.45110879595178,44
"3336","Кстовский район",1958,1.96187979457206,44
"3337","Кулебакский район",1958,2.13043231911156,44
"3338","Лукояновский район",1958,1.55102040816327,44
"3339","Лысковский район",1958,1.65209625869524,44
"3340","Навашинский район",1958,1.67429360063921,44
"3341","Павловский район",1958,1.76510051588128,44
"3342","Первомайский район",1958,1.87109252012774,44
"3343","Перевозский район",1958,1.67785234899329,44
"3344","Пильнинский район",1958,1.58692469033203,44
"3345","Починковский район",1958,1.57155164730697,44
"3346","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1958,1.7291444200903,44
"3347","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1958,1.93873892332121,44
"3348","Семеновский район",1958,1.81745396317054,44
"3349","Сергачский район",1958,1.78976556591883,44
"3350","Сеченовский район",1958,1.54081459242055,44
"3351","Сокольский район",1958,2.0428438373176,44
"3352","Сосновский район",1958,1.82884906265756,44
"3353","Спасский район",1958,1.81913069410274,44
"3354","Тонкинский район",1958,2.08314464269541,44
"3355","Тоншаевский район",1958,2.01840308696943,44
"3356","Уренский район",1958,2.14187155042649,44
"3357","Чкаловский район",1958,1.90153069275682,44
"3358","Шарангский район",1958,1.83573465954801,44
"3359","Шатковский район",1958,1.81009957325747,44
"3360","Шахунский район",1958,2.01734326533385,44
"3361","Ардатовский район",1959,1.8942042012051,43
"3362","Арзамасский район",1959,2.00540587671113,43
"3363","Балахнинский район",1959,1.84338817794028,43
"3364","Богородский район",1959,1.75686326021279,43
"3365","Большеболдинский район",1959,1.92071296865396,43
"3366","Большемурашкинский район",1959,2.02183582693085,43
"3367","Борский район",1959,1.8900424359155,43
"3368","Бутурлинский район",1959,1.77772328817507,43
"3369","Вадский район",1959,1.64156044804944,43
"3370","Варнавинский район",1959,1.88663210673919,43
"3371","Вачский район",1959,1.84088568486097,43
"3372","Ветлужский район",1959,1.55540114383452,43
"3373","Вознесенский район",1959,2.11360634081902,43
"3374","Володарский район",1959,1.86160464533056,43
"3375","Воротынский район",1959,1.89325556635652,43
"3376","Воскресенский район",1959,1.91207648305932,43
"3377","Выксунский район",1959,1.92209732740177,43
"3378","Гагинский район",1959,1.95335858082519,43
"3379","г. Арзамас",1959,1.86619880880927,43
